Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,SoTA,PKA,PKsv,PKm,Cmp_Total,Att_Total,TotDist,PrgDist,TI,CK,SCA,GCA,Tkl_Defensive,TklW_Defensive,Blocks_Defensive,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Dribbles_Succ,Dribles_Att,Rec,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Season,Team
2018-09-29,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Arsenal,2.8,1.4,37.0,60019,Troy Deeney,4-2-2-2,Anthony Taylor,Match Report,,14.0,5.0,17.6,1.0,0,0,2.0,0,0,0,228.0,346.0,4712.0,2034.0,16.0,6.0,25.0,0.0,20.0,10.0,7.0,465.0,52.0,150.0,203.0,119.0,8.0,12.0,223.0,2,0,0,17.0,10.0,3.0,0.0,0.0,1,2018,Watford
2018-10-06,15:00,Premier League,Matchweek 8,Sat,Home,L,0,4,Bournemouth,1.0,3.2,48.0,20139,Troy Deeney,4-2-2-2,Jonathan Moss,Match Report,,14.0,2.0,16.7,1.0,0,0,7.0,1,0,0,311.0,423.0,6163.0,2426.0,23.0,10.0,23.0,0.0,19.0,11.0,7.0,517.0,41.0,128.0,247.0,146.0,3.0,9.0,303.0,5,1,1,11.0,9.0,1.0,0.0,1.0,0,2018,Watford
2018-10-20,15:00,Premier League,Matchweek 9,Sat,Away,W,2,0,Wolves,1.1,0.7,55.0,31144,Adrian Mariappa,4-2-2-2,Lee Mason,Match Report,,9.0,3.0,19.7,1.0,0,0,1.0,0,0,0,482.0,576.0,7509.0,2492.0,20.0,2.0,16.0,4.0,17.0,12.0,13.0,692.0,57.0,173.0,376.0,151.0,9.0,17.0,481.0,1,0,0,13.0,22.0,1.0,0.0,0.0,0,2018,Watford
2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,W,3,0,Huddersfield,2.0,0.5,48.0,20457,Adrian Mariappa,4-2-2-2,Mike Dean,Match Report,,12.0,6.0,15.8,0.0,0,0,7.0,0,0,0,392.0,510.0,6636.0,2764.0,31.0,3.0,22.0,6.0,19.0,11.0,11.0,636.0,46.0,189.0,290.0,162.0,10.0,23.0,390.0,1,0,0,9.0,12.0,3.0,0.0,0.0,0,2018,Watford
2018-11-03,15:00,Premier League,Matchweek 11,Sat,Away,L,0,1,Newcastle Utd,2.0,0.5,58.0,49157,Adrian Mariappa,4-2-2-2,Craig Pawson,Match Report,,16.0,1.0,14.7,1.0,0,0,2.0,0,0,0,392.0,508.0,6974.0,2609.0,26.0,9.0,26.0,0.0,8.0,3.0,12.0,629.0,54.0,171.0,308.0,154.0,3.0,11.0,386.0,5,0,0,11.0,11.0,2.0,0.0,0.0,0,2018,Watford
2018-11-10,15:00,Premier League,Matchweek 12,Sat,Away,D,1,1,Southampton,1.2,1.1,58.0,28153,Adrian Mariappa,4-2-2-2,Simon Hooper,Match Report,,12.0,6.0,15.6,0.0,0,0,4.0,0,0,0,335.0,478.0,5824.0,2696.0,34.0,6.0,19.0,0.0,11.0,7.0,8.0,552.0,61.0,165.0,227.0,165.0,5.0,7.0,330.0,2,0,0,13.0,12.0,4.0,0.0,0.0,0,2018,Watford
2018-11-24,15:00,Premier League,Matchweek 13,Sat,Home,L,0,3,Liverpool,0.4,1.2,37.0,20540,Troy Deeney,4-2-2-2,Jonathan Moss,Match Report,,5.0,1.0,18.5,0.0,0,0,7.0,0,0,0,267.0,394.0,4747.0,2034.0,15.0,5.0,11.0,0.0,14.0,9.0,8.0,496.0,53.0,165.0,227.0,108.0,7.0,11.0,265.0,0,0,0,12.0,12.0,4.0,0.0,0.0,0,2018,Watford
2018-12-01,15:00,Premier League,Matchweek 14,Sat,Away,L,0,2,Leicester City,1.2,1.3,62.0,31353,Adrian Mariappa,4-2-2-2,Graham Scott,Match Report,,8.0,0.0,18.9,1.0,0,0,3.0,1,0,0,446.0,564.0,7096.0,2886.0,37.0,8.0,14.0,0.0,14.0,7.0,8.0,666.0,36.0,153.0,332.0,187.0,6.0,11.0,443.0,1,1,0,6.0,6.0,1.0,0.0,1.0,0,2018,Watford
2018-12-04,20:00,Premier League,Matchweek 15,Tue,Home,L,1,2,Manchester City,1.8,2.5,30.0,20389,Troy Deeney,4-1-4-1,Paul Tierney,Match Report,,11.0,6.0,14.5,0.0,0,0,7.0,0,0,0,219.0,334.0,3894.0,1953.0,14.0,3.0,16.0,1.0,18.0,15.0,13.0,460.0,70.0,177.0,183.0,101.0,7.0,14.0,214.0,0,0,0,4.0,7.0,4.0,0.0,0.0,0,2018,Watford
2018-12-10,20:00,Premier League,Matchweek 16,Mon,Away,D,2,2,Everton,1.7,1.7,44.0,38400,Troy Deeney,4-2-2-2,Kevin Friend,Match Report,,15.0,3.0,16.3,2.0,0,0,5.0,0,1,0,236.0,367.0,4189.0,2014.0,25.0,6.0,23.0,2.0,25.0,13.0,7.0,497.0,52.0,156.0,205.0,140.0,12.0,22.0,233.0,1,0,0,13.0,12.0,4.0,0.0,1.0,0,2018,Watford
2018-12-15,15:00,Premier League,Matchweek 17,Sat,Home,W,3,2,Cardiff City,1.4,0.9,71.0,20032,Troy Deeney,4-2-2-2,Andy Madley,Match Report,,17.0,8.0,19.9,1.0,0,0,3.0,0,0,0,570.0,701.0,9068.0,3044.0,25.0,5.0,28.0,6.0,13.0,6.0,9.0,806.0,41.0,148.0,458.0,202.0,15.0,23.0,567.0,0,0,0,7.0,5.0,2.0,0.0,0.0,0,2018,Watford
2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,W,2,0,West Ham,2.3,2.0,48.0,56833,Troy Deeney,4-2-2-2,Lee Mason,Match Report,,10.0,4.0,18.0,0.0,1,1,7.0,0,0,0,301.0,420.0,4997.0,2168.0,26.0,4.0,21.0,4.0,25.0,11.0,14.0,570.0,74.0,178.0,230.0,166.0,13.0,17.0,295.0,2,0,0,11.0,8.0,2.0,1.0,0.0,0,2018,Watford
2018-12-26,19:30,Premier League,Matchweek 19,Wed,Home,L,1,2,Chelsea,1.2,1.9,35.0,20415,Troy Deeney,4-2-2-2,Martin Atkinson,Match Report,,11.0,2.0,16.1,0.0,0,0,4.0,1,0,0,322.0,419.0,5998.0,2263.0,16.0,3.0,19.0,2.0,18.0,12.0,10.0,521.0,63.0,159.0,224.0,142.0,10.0,14.0,314.0,1,0,0,15.0,5.0,0.0,0.0,1.0,0,2018,Watford
2018-12-29,15:00,Premier League,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,1.3,0.7,63.0,20336,Adrian Mariappa,4-2-2-2,Roger East,Match Report,,12.0,5.0,19.9,3.0,0,0,2.0,0,0,0,515.0,623.0,9138.0,3453.0,26.0,3.0,20.0,2.0,7.0,4.0,9.0,739.0,53.0,197.0,370.0,184.0,15.0,25.0,510.0,1,0,0,17.0,15.0,1.0,0.0,0.0,0,2018,Watford
2019-01-02,19:45,Premier League,Matchweek 21,Wed,Away,D,3,3,Bournemouth,0.9,2.2,43.0,10261,Troy Deeney,4-2-2-2,David Coote,Match Report,,11.0,3.0,19.0,0.0,0,0,12.0,0,0,0,285.0,408.0,5014.0,2262.0,19.0,2.0,21.0,3.0,17.0,11.0,15.0,525.0,60.0,171.0,245.0,112.0,2.0,7.0,280.0,4,0,0,15.0,8.0,2.0,0.0,0.0,0,2018,Watford
2019-01-12,15:00,Premier League,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,1.6,1.3,45.0,25010,Troy Deeney,4-2-2-2,Paul Tierney,Match Report,,16.0,2.0,16.8,2.0,0,0,6.0,0,0,0,284.0,375.0,4712.0,2092.0,21.0,7.0,25.0,2.0,14.0,7.0,13.0,524.0,72.0,159.0,231.0,144.0,13.0,25.0,280.0,4,0,0,11.0,11.0,2.0,0.0,0.0,1,2018,Watford
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Home,D,0,0,Burnley,1.3,1.8,54.0,19510,Troy Deeney,4-2-2-2,Michael Oliver,Match Report,,9.0,3.0,16.1,0.0,0,0,3.0,0,0,0,334.0,451.0,6078.0,2181.0,18.0,1.0,16.0,0.0,17.0,14.0,3.0,575.0,63.0,199.0,284.0,100.0,3.0,6.0,326.0,1,0,0,14.0,9.0,2.0,0.0,0.0,0,2018,Watford
2019-01-30,20:00,Premier League,Matchweek 24,Wed,Away,L,1,2,Tottenham,0.5,1.7,32.0,29164,Troy Deeney,4-2-2-2,Graham Scott,Match Report,,9.0,1.0,17.5,0.0,0,0,3.0,0,0,0,192.0,307.0,3428.0,1661.0,12.0,5.0,14.0,1.0,18.0,12.0,18.0,443.0,100.0,203.0,146.0,98.0,4.0,10.0,186.0,4,0,0,9.0,6.0,5.0,0.0,0.0,0,2018,Watford
2019-02-02,15:00,Premier League,Matchweek 25,Sat,Away,D,0,0,Brighton,0.3,1.6,45.0,30414,Troy Deeney,4-2-2-2,Simon Hooper,Match Report,,5.0,0.0,15.3,0.0,0,0,4.0,0,0,0,291.0,420.0,4442.0,1794.0,24.0,0.0,7.0,0.0,27.0,11.0,10.0,561.0,76.0,205.0,265.0,95.0,4.0,10.0,287.0,0,0,0,10.0,15.0,0.0,0.0,0.0,0,2018,Watford
2019-02-09,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Everton,1.3,0.7,44.0,20333,Troy Deeney,4-2-2-2,Lee Probert,Match Report,,7.0,2.0,15.1,0.0,0,0,4.0,0,0,0,235.0,372.0,3836.0,1880.0,25.0,8.0,11.0,2.0,22.0,14.0,11.0,482.0,57.0,157.0,194.0,135.0,2.0,11.0,233.0,2,0,0,21.0,9.0,0.0,0.0,0.0,0,2018,Watford
2019-02-22,19:45,Premier League,Matchweek 27,Fri,Away,W,5,1,Cardiff City,2.1,2.0,63.0,30387,Troy Deeney,4-2-2-2,Simon Hooper,Match Report,,12.0,7.0,18.3,2.0,0,0,5.0,0,0,0,493.0,609.0,7329.0,3166.0,14.0,3.0,21.0,8.0,14.0,8.0,12.0,739.0,66.0,197.0,426.0,122.0,8.0,16.0,487.0,2,0,0,11.0,10.0,1.0,0.0,0.0,0,2018,Watford
2019-02-27,20:00,Premier League,Matchweek 28,Wed,Away,L,0,5,Liverpool,0.3,1.9,38.0,53316,Troy Deeney,4-2-2-2,Graham Scott,Match Report,,5.0,3.0,16.5,0.0,0,0,10.0,0,0,0,316.0,423.0,4958.0,1885.0,13.0,4.0,12.0,0.0,27.0,11.0,13.0,568.0,76.0,209.0,268.0,94.0,10.0,17.0,311.0,2,0,0,7.0,5.0,2.0,0.0,0.0,0,2018,Watford
2019-03-03,12:00,Premier League,Matchweek 29,Sun,Home,W,2,1,Leicester City,0.8,0.9,39.0,20062,Troy Deeney,4-2-2-2,Jonathan Moss,Match Report,,6.0,5.0,13.5,0.0,0,0,2.0,0,0,0,303.0,404.0,4997.0,1765.0,16.0,1.0,10.0,4.0,15.0,9.0,15.0,531.0,58.0,186.0,256.0,94.0,5.0,11.0,297.0,5,0,0,15.0,12.0,4.0,0.0,0.0,0,2018,Watford
2019-03-09,17:30,Premier League,Matchweek 30,Sat,Away,L,1,3,Manchester City,0.2,3.4,29.0,54104,Étienne Capoue,4-5-1,Paul Tierney,Match Report,,2.0,1.0,20.4,1.0,0,0,8.0,0,0,0,222.0,318.0,4180.0,1745.0,11.0,1.0,5.0,2.0,18.0,11.0,5.0,416.0,87.0,203.0,181.0,35.0,9.0,12.0,220.0,1,0,0,7.0,11.0,1.0,0.0,0.0,0,2018,Watford
2019-03-30,15:00,Premier League,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,1.5,1.6,48.0,74543,Troy Deeney,4-2-2-2,Stuart Attwell,Match Report,,20.0,8.0,21.0,0.0,0,0,5.0,0,0,0,336.0,435.0,5194.0,2313.0,14.0,5.0,34.0,2.0,13.0,11.0,12.0,555.0,46.0,129.0,223.0,208.0,9.0,20.0,334.0,2,0,0,9.0,12.0,3.0,0.0,0.0,0,2018,Watford
2019-04-02,19:45,Premier League,Matchweek 33,Tue,Home,W,4,1,Fulham,1.2,1.6,47.0,17301,Troy Deeney,4-2-2-2,Roger East,Match Report,,15.0,7.0,17.9,0.0,0,0,7.0,0,0,0,396.0,502.0,6089.0,2375.0,14.0,6.0,25.0,7.0,22.0,14.0,13.0,617.0,60.0,170.0,272.0,179.0,11.0,22.0,392.0,3,0,0,12.0,4.0,2.0,0.0,0.0,0,2018,Watford
2019-04-15,20:00,Premier League,Matchweek 34,Mon,Home,L,0,1,Arsenal,1.0,2.3,35.0,20480,Troy Deeney,3-5-2,Craig Pawson,Match Report,,11.0,2.0,17.7,1.0,0,0,5.0,0,0,0,252.0,369.0,3845.0,1576.0,17.0,6.0,19.0,0.0,13.0,6.0,18.0,479.0,69.0,167.0,194.0,121.0,7.0,11.0,249.0,2,1,0,12.0,8.0,2.0,0.0,0.0,0,2018,Watford
2019-04-20,15:00,Premier League,Matchweek 35,Sat,Away,W,2,1,Huddersfield,0.9,1.0,54.0,23957,Adrian Mariappa,4-2-2-2,Roger East,Match Report,,11.0,6.0,18.1,1.0,0,0,3.0,0,0,0,399.0,491.0,6649.0,2686.0,19.0,2.0,14.0,1.0,16.0,11.0,14.0,594.0,52.0,193.0,304.0,100.0,5.0,9.0,393.0,2,0,0,9.0,14.0,2.0,0.0,0.0,0,2018,Watford
2019-04-23,19:45,Premier League,Matchweek 31,Tue,Home,D,1,1,Southampton,1.3,2.0,62.0,19170,Étienne Capoue,4-2-2-2,Mike Dean,Match Report,,15.0,4.0,17.1,0.0,0,0,4.0,0,0,0,503.0,643.0,8207.0,3029.0,28.0,3.0,23.0,2.0,14.0,8.0,6.0,756.0,56.0,222.0,348.0,193.0,12.0,21.0,498.0,5,0,0,10.0,13.0,4.0,0.0,0.0,0,2018,Watford
2019-04-27,15:00,Premier League,Matchweek 36,Sat,Home,L,1,2,Wolves,0.8,2.0,56.0,20323,Adrian Mariappa,4-2-2-2,Simon Hooper,Match Report,,10.0,1.0,17.6,0.0,0,0,3.0,0,0,0,439.0,548.0,7450.0,2592.0,21.0,4.0,16.0,0.0,17.0,12.0,13.0,672.0,61.0,193.0,335.0,148.0,12.0,17.0,431.0,3,0,0,10.0,10.0,3.0,0.0,0.0,0,2018,Watford
2019-05-05,14:00,Premier League,Matchweek 37,Sun,Away,L,0,3,Chelsea,1.7,2.3,42.0,40560,Troy Deeney,4-2-2-2,Paul Tierney,Match Report,,16.0,3.0,15.9,0.0,0,0,9.0,0,0,0,308.0,420.0,4859.0,2192.0,17.0,6.0,28.0,0.0,14.0,9.0,13.0,532.0,65.0,174.0,207.0,160.0,11.0,17.0,307.0,1,0,0,12.0,6.0,3.0,0.0,0.0,0,2018,Watford
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,L,1,4,West Ham,2.2,3.1,49.0,20067,Troy Deeney,4-2-2-2,Chris Kavanagh,Match Report,,17.0,8.0,13.8,0.0,0,0,9.0,1,0,0,361.0,467.0,6369.0,2766.0,16.0,7.0,27.0,1.0,17.0,8.0,4.0,549.0,47.0,114.0,282.0,155.0,5.0,8.0,358.0,1,1,0,10.0,10.0,4.0,0.0,1.0,0,2018,Watford
2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,W,2,0,Fulham,1.0,0.7,35.0,24821,Luka Milivojević,4-4-2,Mike Dean,Match Report,,12.0,10.0,17.8,0.0,0,0,6.0,0,0,0,286.0,388.0,5249.0,2459.0,25.0,5.0,22.0,4.0,22.0,15.0,8.0,512.0,71.0,217.0,205.0,101.0,12.0,21.0,283.0,2,0,0,11.0,9.0,3.0,0.0,0.0,0,2018,Crystal Palace
2018-08-20,20:00,Premier League,Matchweek 2,Mon,Home,L,0,2,Liverpool,0.4,2.6,37.0,25750,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,8.0,2.0,20.7,1.0,0,0,6.0,1,0,0,305.0,400.0,5941.0,2469.0,18.0,6.0,13.0,0.0,14.0,9.0,14.0,510.0,74.0,199.0,220.0,97.0,17.0,27.0,299.0,1,1,0,6.0,13.0,2.0,0.0,1.0,0,2018,Crystal Palace
2018-08-26,13:30,Premier League,Matchweek 3,Sun,Away,L,1,2,Watford,1.0,1.2,57.0,20014,Luka Milivojević,4-4-2,Anthony Taylor,Match Report,,9.0,3.0,12.4,0.0,0,0,5.0,0,0,0,359.0,485.0,6930.0,3024.0,33.0,3.0,17.0,1.0,19.0,12.0,14.0,603.0,61.0,187.0,291.0,133.0,3.0,12.0,353.0,2,0,0,11.0,12.0,3.0,0.0,0.0,0,2018,Crystal Palace
2018-09-01,15:00,Premier League,Matchweek 4,Sat,Home,L,0,2,Southampton,2.4,2.7,50.0,25495,Luka Milivojević,4-4-2,Martin Atkinson,Match Report,,20.0,6.0,17.4,0.0,0,0,6.0,0,1,0,369.0,480.0,7201.0,3145.0,18.0,7.0,36.0,0.0,16.0,11.0,18.0,619.0,56.0,186.0,265.0,175.0,7.0,13.0,367.0,1,0,0,11.0,12.0,0.0,0.0,1.0,0,2018,Crystal Palace
2018-09-15,15:00,Premier League,Matchweek 5,Sat,Away,W,1,0,Huddersfield,0.7,0.9,41.0,23696,Luka Milivojević,4-3-3,Lee Mason,Match Report,,7.0,2.0,14.6,0.0,0,0,2.0,0,0,0,305.0,394.0,5148.0,2108.0,16.0,3.0,13.0,1.0,13.0,9.0,8.0,496.0,65.0,186.0,244.0,73.0,6.0,9.0,302.0,2,0,0,17.0,11.0,2.0,0.0,0.0,0,2018,Crystal Palace
2018-09-22,15:00,Premier League,Matchweek 6,Sat,Home,D,0,0,Newcastle Utd,0.9,0.2,61.0,25679,Luka Milivojević,4-3-3,Andre Marriner,Match Report,,16.0,4.0,18.2,3.0,0,0,3.0,0,0,0,422.0,550.0,7377.0,2681.0,36.0,9.0,28.0,0.0,29.0,25.0,8.0,662.0,42.0,193.0,287.0,190.0,15.0,21.0,415.0,1,0,0,8.0,11.0,2.0,0.0,0.0,0,2018,Crystal Palace
2018-10-01,20:00,Premier League,Matchweek 7,Mon,Away,L,1,2,Bournemouth,0.4,1.8,55.0,10199,Luka Milivojević,4-3-3,Mike Dean,Match Report,,10.0,2.0,21.5,1.0,0,0,5.0,1,0,0,467.0,569.0,8377.0,2729.0,14.0,3.0,19.0,2.0,19.0,10.0,12.0,680.0,55.0,193.0,331.0,159.0,6.0,10.0,462.0,4,0,0,12.0,9.0,2.0,0.0,1.0,0,2018,Crystal Palace
2018-10-06,15:00,Premier League,Matchweek 8,Sat,Home,L,0,1,Wolves,1.4,0.7,67.0,25715,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,11.0,4.0,20.5,1.0,0,0,2.0,0,0,0,564.0,693.0,10587.0,3409.0,30.0,6.0,18.0,0.0,17.0,13.0,10.0,789.0,41.0,203.0,425.0,169.0,9.0,19.0,557.0,3,0,0,11.0,13.0,1.0,0.0,0.0,0,2018,Crystal Palace
2018-10-21,16:00,Premier League,Matchweek 9,Sun,Away,L,0,2,Everton,1.3,1.8,41.0,38668,Luka Milivojević,4-4-2,Anthony Taylor,Match Report,,6.0,2.0,20.7,1.0,0,1,4.0,0,0,0,272.0,384.0,4767.0,1951.0,20.0,5.0,11.0,0.0,23.0,17.0,14.0,508.0,58.0,183.0,215.0,118.0,6.0,12.0,268.0,1,0,0,17.0,13.0,0.0,1.0,0.0,0,2018,Crystal Palace
2018-10-28,13:30,Premier League,Matchweek 10,Sun,Home,D,2,2,Arsenal,2.3,0.9,43.0,25718,Luka Milivojević,4-4-2,Martin Atkinson,Match Report,,14.0,1.0,22.6,0.0,2,2,2.0,0,0,0,336.0,442.0,5870.0,2185.0,24.0,6.0,29.0,4.0,22.0,11.0,7.0,568.0,33.0,132.0,297.0,142.0,10.0,18.0,332.0,1,0,0,10.0,15.0,2.0,2.0,0.0,0,2018,Crystal Palace
2018-11-04,16:00,Premier League,Matchweek 11,Sun,Away,L,1,3,Chelsea,0.4,1.7,27.0,40407,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,7.0,2.0,17.8,0.0,0,0,6.0,0,0,0,261.0,340.0,4673.0,1877.0,16.0,2.0,13.0,2.0,21.0,8.0,13.0,454.0,59.0,180.0,206.0,75.0,12.0,19.0,257.0,1,0,0,13.0,5.0,1.0,0.0,0.0,0,2018,Crystal Palace
2018-11-10,17:30,Premier League,Matchweek 12,Sat,Home,L,0,1,Tottenham,0.8,1.2,36.0,25685,Luka Milivojević,4-4-2,Jonathan Moss,Match Report,,11.0,5.0,16.9,0.0,0,0,2.0,0,0,0,228.0,360.0,4222.0,1960.0,23.0,10.0,15.0,0.0,20.0,12.0,10.0,494.0,59.0,174.0,195.0,131.0,7.0,18.0,223.0,1,0,0,12.0,8.0,4.0,0.0,0.0,0,2018,Crystal Palace
2018-11-24,15:00,Premier League,Matchweek 13,Sat,Away,D,0,0,Manchester Utd,1.2,0.9,41.0,74516,Luka Milivojević,4-4-2,Lee Mason,Match Report,,13.0,2.0,22.6,0.0,0,0,5.0,0,0,0,289.0,390.0,4614.0,2023.0,22.0,3.0,20.0,0.0,13.0,11.0,9.0,512.0,80.0,181.0,209.0,128.0,11.0,17.0,283.0,2,0,0,12.0,11.0,3.0,0.0,0.0,0,2018,Crystal Palace
2018-12-01,15:00,Premier League,Matchweek 14,Sat,Home,W,2,0,Burnley,1.6,0.7,58.0,25098,Luka Milivojević,4-4-2,Lee Probert,Match Report,,29.0,9.0,19.2,1.0,0,0,0.0,0,0,0,448.0,568.0,7534.0,3259.0,27.0,10.0,53.0,4.0,9.0,6.0,5.0,677.0,53.0,196.0,262.0,223.0,13.0,17.0,444.0,1,0,0,9.0,8.0,1.0,0.0,0.0,0,2018,Crystal Palace
2018-12-04,19:45,Premier League,Matchweek 15,Tue,Away,L,1,3,Brighton,1.7,1.3,68.0,29663,Luka Milivojević,4-4-2,Kevin Friend,Match Report,,17.0,3.0,20.4,1.0,1,1,3.0,1,0,0,541.0,644.0,8698.0,2848.0,32.0,5.0,33.0,2.0,17.0,11.0,8.0,764.0,33.0,148.0,381.0,239.0,8.0,19.0,532.0,3,0,0,12.0,13.0,0.0,1.0,1.0,0,2018,Crystal Palace
2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,2,3,West Ham,0.7,1.2,51.0,56995,Luka Milivojević,4-4-2,Anthony Taylor,Match Report,,8.0,4.0,16.2,1.0,0,0,6.0,0,0,0,390.0,505.0,6410.0,2318.0,14.0,3.0,14.0,4.0,19.0,15.0,9.0,617.0,56.0,160.0,316.0,149.0,8.0,16.0,384.0,2,0,0,8.0,10.0,0.0,0.0,0.0,0,2018,Crystal Palace
2018-12-15,15:00,Premier League,Matchweek 17,Sat,Home,W,1,0,Leicester City,0.5,1.0,44.0,24738,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,8.0,1.0,20.5,0.0,0,0,2.0,0,0,0,309.0,431.0,5095.0,2370.0,26.0,4.0,14.0,2.0,27.0,19.0,15.0,573.0,61.0,184.0,280.0,123.0,9.0,16.0,304.0,2,0,0,10.0,8.0,6.0,0.0,0.0,0,2018,Crystal Palace
2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,W,3,2,Manchester City,0.9,1.5,22.0,54340,Luka Milivojević,4-5-1,Andre Marriner,Match Report,,4.0,2.0,22.3,0.0,1,1,5.0,0,0,0,132.0,229.0,2149.0,979.0,12.0,0.0,11.0,6.0,23.0,14.0,16.0,373.0,106.0,212.0,124.0,43.0,6.0,14.0,130.0,4,0,0,6.0,7.0,1.0,1.0,0.0,0,2018,Crystal Palace
2018-12-26,15:00,Premier League,Matchweek 19,Wed,Home,D,0,0,Cardiff City,2.1,0.9,62.0,25206,Luka Milivojević,4-4-2,Lee Probert,Match Report,,31.0,5.0,17.4,1.0,0,0,4.0,0,0,0,440.0,553.0,7907.0,3255.0,32.0,12.0,51.0,0.0,10.0,5.0,8.0,685.0,42.0,187.0,258.0,245.0,14.0,23.0,429.0,0,0,0,9.0,11.0,0.0,0.0,0.0,0,2018,Crystal Palace
2018-12-30,12:00,Premier League,Matchweek 20,Sun,Home,L,0,1,Chelsea,0.2,0.9,35.0,25781,Luka Milivojević,4-5-1,Craig Pawson,Match Report,,4.0,0.0,14.8,0.0,0,0,4.0,0,0,0,332.0,439.0,5914.0,2330.0,20.0,3.0,9.0,0.0,13.0,6.0,9.0,543.0,68.0,222.0,239.0,87.0,7.0,12.0,326.0,0,0,0,11.0,8.0,3.0,0.0,0.0,0,2018,Crystal Palace
2019-01-02,19:45,Premier League,Matchweek 21,Wed,Away,W,2,0,Wolves,1.9,0.5,48.0,30666,Luka Milivojević,4-3-3,Roger East,Match Report,,16.0,3.0,21.2,0.0,1,1,1.0,0,0,0,410.0,528.0,6601.0,2329.0,23.0,10.0,25.0,3.0,19.0,10.0,18.0,648.0,41.0,151.0,334.0,172.0,14.0,26.0,405.0,1,0,0,7.0,9.0,0.0,1.0,0.0,0,2018,Crystal Palace
2019-01-12,15:00,Premier League,Matchweek 22,Sat,Home,L,1,2,Watford,1.3,1.6,55.0,25010,Luka Milivojević,4-3-3,Paul Tierney,Match Report,,15.0,6.0,17.5,0.0,0,0,2.0,0,0,0,343.0,461.0,6211.0,2173.0,24.0,7.0,23.0,0.0,33.0,19.0,11.0,591.0,56.0,158.0,248.0,189.0,12.0,18.0,341.0,1,0,0,11.0,11.0,3.0,0.0,0.0,0,2018,Crystal Palace
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Away,L,3,4,Liverpool,0.7,2.6,30.0,53171,Luka Milivojević,4-5-1,Jonathan Moss,Match Report,,9.0,3.0,13.9,0.0,0,0,9.0,0,0,0,227.0,331.0,4428.0,2016.0,11.0,3.0,14.0,5.0,23.0,17.0,13.0,478.0,104.0,230.0,188.0,63.0,10.0,23.0,225.0,1,0,0,8.0,5.0,3.0,0.0,0.0,0,2018,Crystal Palace
2019-01-30,19:45,Premier League,Matchweek 24,Wed,Away,D,1,1,Southampton,1.1,1.2,42.0,28339,Luka Milivojević,4-3-3,Andre Marriner,Match Report,,15.0,2.0,20.1,0.0,0,0,4.0,0,0,0,296.0,417.0,5149.0,2093.0,28.0,8.0,29.0,2.0,23.0,16.0,12.0,545.0,50.0,217.0,213.0,122.0,14.0,25.0,294.0,4,1,1,8.0,11.0,0.0,0.0,0.0,0,2018,Crystal Palace
2019-02-02,15:00,Premier League,Matchweek 25,Sat,Home,W,2,0,Fulham,2.2,0.6,38.0,25355,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,16.0,5.0,15.6,1.0,1,1,0.0,0,0,0,288.0,397.0,5197.0,1950.0,20.0,11.0,25.0,2.0,24.0,9.0,12.0,516.0,46.0,142.0,227.0,153.0,5.0,9.0,285.0,2,0,0,9.0,10.0,1.0,0.0,0.0,0,2018,Crystal Palace
2019-02-09,15:00,Premier League,Matchweek 26,Sat,Home,D,1,1,West Ham,2.6,1.7,58.0,25552,Luka Milivojević,4-3-3,Craig Pawson,Match Report,,25.0,5.0,17.0,1.0,0,0,4.0,1,0,0,437.0,549.0,7899.0,3237.0,26.0,10.0,45.0,2.0,17.0,5.0,8.0,670.0,59.0,179.0,294.0,203.0,12.0,19.0,428.0,3,0,0,12.0,9.0,4.0,0.0,1.0,0,2018,Crystal Palace
2019-02-23,17:30,Premier League,Matchweek 27,Sat,Away,W,4,1,Leicester City,1.7,1.2,36.0,31778,Luka Milivojević,4-3-3,Anthony Taylor,Match Report,,6.0,4.0,18.1,0.0,1,1,5.0,0,0,0,234.0,325.0,3891.0,1739.0,23.0,3.0,14.0,7.0,15.0,7.0,19.0,459.0,80.0,199.0,197.0,72.0,7.0,13.0,231.0,1,0,0,14.0,7.0,1.0,1.0,0.0,0,2018,Crystal Palace
