Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,SoTA,PKA,PKsv,PKm,Cmp_Total,Att_Total,TotDist,PrgDist,TI,CK,SCA,GCA,Tkl_Defensive,TklW_Defensive,Blocks_Defensive,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Dribbles_Succ,Dribles_Att,Rec,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Season,Team
2022-09-18,12:00,Premier League,Matchweek 8,Sun,Home,L,0,3,Arsenal,0.5,1.5,37.0,17122.0,Pontus Jansson,3-5-2,David Coote,Match Report,,5.0,2.0,13.9,1.0,0,0,7.0,0,0,0,261.0,364.0,4838.0,2081.0,19.0,3.0,10.0,0.0,21.0,13.0,6.0,464.0,57.0,181.0,200.0,88.0,4.0,10.0,255.0,0,0,0,10.0,9.0,3.0,0.0,0.0,0.0,2022,Brentford
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,D,0,0,Bournemouth,0.9,0.4,58.0,10126.0,Pontus Jansson,4-3-3,Thomas Bramall,Match Report,,13.0,4.0,15.2,1.0,0,0,0.0,0,0,0,468.0,574.0,8364.0,2905.0,19.0,8.0,20.0,0.0,20.0,14.0,10.0,672.0,77.0,232.0,271.0,177.0,3.0,12.0,462.0,2,0,0,10.0,11.0,2.0,0.0,0.0,0.0,2022,Brentford
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,1,5,Newcastle Utd,1.2,1.5,46.0,52067.0,Ivan Toney,3-5-2,John Brooks,Match Report,,5.0,2.0,18.2,0.0,1,1,6.0,0,0,0,264.0,365.0,4991.0,2247.0,14.0,5.0,12.0,1.0,11.0,7.0,12.0,462.0,77.0,163.0,175.0,129.0,5.0,17.0,261.0,1,0,0,9.0,13.0,3.0,0.0,0.0,1.0,2022,Brentford
2022-10-14,20:00,Premier League,Matchweek 11,Fri,Home,W,2,0,Brighton,1.5,1.9,28.0,17016.0,Ivan Toney,4-3-3,Michael Salisbury,Match Report,,6.0,1.0,16.3,0.0,1,1,7.0,0,0,0,169.0,259.0,3414.0,1971.0,13.0,2.0,13.0,4.0,12.0,7.0,21.0,392.0,83.0,181.0,115.0,100.0,9.0,21.0,165.0,3,0,0,12.0,15.0,0.0,1.0,0.0,0.0,2022,Brentford
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,D,0,0,Chelsea,1.3,0.9,34.0,17118.0,Ivan Toney,3-5-2,Jarred Gillett,Match Report,,8.0,5.0,14.5,0.0,0,0,5.0,0,0,0,251.0,365.0,4870.0,2276.0,19.0,6.0,14.0,0.0,19.0,9.0,9.0,477.0,77.0,178.0,170.0,133.0,2.0,12.0,248.0,0,0,0,7.0,6.0,2.0,0.0,0.0,0.0,2022,Brentford
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Away,L,0,4,Aston Villa,0.9,2.8,55.0,41693.0,Ivan Toney,3-5-2,Darren England,Match Report,,12.0,3.0,16.8,0.0,0,0,11.0,1,0,0,331.0,452.0,5893.0,2304.0,32.0,6.0,23.0,0.0,20.0,10.0,10.0,555.0,55.0,162.0,258.0,139.0,5.0,15.0,324.0,0,0,0,11.0,14.0,1.0,0.0,1.0,0.0,2022,Brentford
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,D,1,1,Wolves,1.4,0.6,58.0,17051.0,Ivan Toney,4-3-3,Robert Madley,Match Report,,12.0,3.0,15.4,0.0,0,0,4.0,0,0,0,364.0,467.0,6681.0,2669.0,23.0,3.0,19.0,2.0,17.0,9.0,9.0,570.0,60.0,230.0,188.0,156.0,9.0,15.0,351.0,3,0,0,10.0,16.0,0.0,0.0,0.0,0.0,2022,Brentford
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,D,2,2,Nott'ham Forest,1.5,1.5,52.0,28869.0,David Raya,4-3-3,Andre Marriner,Match Report,,5.0,1.0,20.3,0.0,1,1,6.0,0,0,0,396.0,524.0,6785.0,2289.0,23.0,3.0,13.0,4.0,13.0,9.0,8.0,628.0,82.0,317.0,206.0,107.0,3.0,10.0,386.0,2,0,0,11.0,10.0,2.0,1.0,0.0,1.0,2022,Brentford
2022-11-12,12:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Manchester City,1.3,1.6,26.0,52786.0,Ivan Toney,3-5-2,Peter Bankes,Match Report,,10.0,7.0,15.2,0.0,0,0,6.0,0,0,0,135.0,237.0,3198.0,1960.0,7.0,2.0,19.0,4.0,11.0,3.0,22.0,381.0,115.0,194.0,101.0,93.0,4.0,10.0,133.0,2,0,0,7.0,8.0,2.0,0.0,0.0,0.0,2022,Brentford
2022-08-05,20:00,Premier League,Matchweek 1,Fri,Home,L,0,2,Arsenal,1.2,1.0,56.0,25286.0,Marc Guéhi,4-2-3-1,Anthony Taylor,Match Report,,10.0,2.0,14.2,0.0,0,0,2.0,0,0,0,514.0,609.0,9361.0,3028.0,25.0,3.0,17.0,0.0,18.0,9.0,10.0,723.0,76.0,266.0,307.0,158.0,16.0,29.0,510.0,1,0,0,16.0,9.0,1.0,0.0,0.0,1.0,2022,Crystal Palace
2022-08-15,20:00,Premier League,Matchweek 2,Mon,Away,D,1,1,Liverpool,1.0,2.0,28.0,52970.0,Joel Ward,5-4-1,Paul Tierney,Match Report,,7.0,3.0,14.7,0.0,0,0,4.0,0,0,0,211.0,311.0,3958.0,2093.0,17.0,2.0,12.0,2.0,23.0,14.0,17.0,448.0,108.0,253.0,145.0,55.0,13.0,20.0,207.0,4,0,0,8.0,7.0,2.0,0.0,0.0,0.0,2022,Crystal Palace
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Home,W,3,1,Aston Villa,2.6,0.9,51.0,22012.0,Joel Ward,4-3-3,Andy Madley,Match Report,,16.0,8.0,15.6,1.0,0,1,5.0,0,0,0,407.0,487.0,7405.0,2913.0,24.0,4.0,29.0,5.0,14.0,9.0,16.0,587.0,58.0,201.0,244.0,148.0,14.0,23.0,402.0,2,0,0,16.0,13.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,2,4,Manchester City,0.1,2.2,26.0,53112.0,Joel Ward,5-4-1,Darren England,Match Report,,2.0,2.0,20.6,0.0,0,0,5.0,0,0,0,215.0,290.0,4399.0,1661.0,12.0,1.0,3.0,1.0,9.0,6.0,7.0,379.0,95.0,217.0,125.0,43.0,4.0,9.0,213.0,2,0,0,8.0,14.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-08-30,19:30,Premier League,Matchweek 5,Tue,Home,D,1,1,Brentford,1.0,1.4,49.0,25043.0,Joel Ward,4-1-4-1,Simon Hooper,Match Report,,13.0,4.0,19.2,0.0,0,0,3.0,0,0,0,409.0,507.0,7340.0,2704.0,18.0,4.0,22.0,2.0,21.0,12.0,5.0,632.0,78.0,234.0,276.0,131.0,7.0,14.0,405.0,1,0,0,11.0,8.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,D,0,0,Newcastle Utd,1.0,2.8,48.0,51863.0,Joel Ward,4-3-3,Michael Salisbury,Match Report,,19.0,9.0,20.0,0.0,0,0,5.0,0,0,0,303.0,395.0,5067.0,2070.0,18.0,5.0,30.0,0.0,23.0,17.0,20.0,559.0,105.0,234.0,224.0,103.0,11.0,26.0,300.0,2,0,0,12.0,18.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Chelsea,0.4,1.1,36.0,25198.0,Joel Ward,4-3-3,Chris Kavanagh,Match Report,,7.0,3.0,20.1,0.0,0,0,3.0,0,0,0,288.0,379.0,5010.0,1967.0,15.0,5.0,14.0,2.0,18.0,10.0,13.0,479.0,58.0,193.0,200.0,90.0,9.0,25.0,281.0,1,0,0,11.0,12.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Home,W,2,1,Leeds United,1.1,1.0,54.0,25042.0,Joel Ward,4-3-3,Paul Tierney,Match Report,,13.0,5.0,17.7,2.0,0,0,4.0,0,0,0,358.0,475.0,6382.0,2561.0,29.0,5.0,23.0,4.0,18.0,7.0,21.0,612.0,75.0,277.0,228.0,114.0,7.0,25.0,351.0,3,0,0,13.0,23.0,2.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-15,12:30,Premier League,Matchweek 11,Sat,Away,D,0,0,Leicester City,0.4,1.0,46.0,31298.0,Joel Ward,4-3-3,Andy Madley,Match Report,,8.0,1.0,21.2,0.0,0,0,5.0,0,0,0,446.0,544.0,8415.0,2737.0,14.0,2.0,15.0,0.0,13.0,9.0,14.0,646.0,90.0,261.0,278.0,115.0,8.0,19.0,444.0,2,0,0,13.0,16.0,1.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-18,20:15,Premier League,Matchweek 12,Tue,Home,W,2,1,Wolves,1.2,0.8,51.0,25125.0,Joel Ward,4-3-3,David Coote,Match Report,,14.0,4.0,17.3,1.0,0,0,4.0,0,0,0,392.0,490.0,7281.0,2684.0,23.0,4.0,28.0,4.0,23.0,12.0,8.0,608.0,54.0,168.0,308.0,142.0,11.0,24.0,388.0,3,0,0,14.0,18.0,0.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-22,15:00,Premier League,Matchweek 13,Sat,Away,L,0,3,Everton,0.9,1.4,54.0,38939.0,Luka Milivojević,4-1-4-1,Simon Hooper,Match Report,,9.0,2.0,17.1,2.0,0,0,6.0,0,0,0,415.0,499.0,7125.0,2273.0,23.0,4.0,16.0,0.0,20.0,12.0,12.0,599.0,62.0,236.0,277.0,94.0,4.0,13.0,414.0,4,0,0,14.0,16.0,2.0,0.0,0.0,0.0,2022,Crystal Palace
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,W,1,0,Southampton,0.9,1.3,44.0,25130.0,Luka Milivojević,4-3-3,Michael Salisbury,Match Report,,12.0,3.0,20.0,1.0,0,0,4.0,0,0,0,309.0,440.0,5194.0,2042.0,12.0,8.0,24.0,2.0,23.0,16.0,13.0,562.0,79.0,183.0,193.0,197.0,8.0,18.0,308.0,3,0,0,13.0,12.0,5.0,0.0,0.0,0.0,2022,Crystal Palace
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Away,W,2,1,West Ham,1.0,0.3,58.0,62451.0,Marc Guéhi,4-3-3,Paul Tierney,Match Report,,15.0,6.0,20.5,2.0,0,0,2.0,0,0,0,536.0,628.0,8982.0,2923.0,17.0,5.0,28.0,4.0,13.0,9.0,9.0,717.0,57.0,187.0,355.0,179.0,8.0,18.0,533.0,1,0,0,7.0,10.0,0.0,0.0,0.0,0.0,2022,Crystal Palace
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Nott'ham Forest,1.2,1.1,68.0,29045.0,Marc Guéhi,4-3-3,John Brooks,Match Report,,7.0,0.0,16.9,0.0,0,1,2.0,0,0,0,580.0,679.0,9644.0,2758.0,23.0,5.0,14.0,0.0,11.0,6.0,6.0,754.0,49.0,179.0,430.0,148.0,4.0,12.0,577.0,4,0,0,13.0,11.0,0.0,1.0,0.0,0.0,2022,Crystal Palace
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,0.0,2.0,Bournemouth,0.7,0.6,65.0,11013.0,John McGinn,4-3-3,Peter Bankes,Match Report,,15.0,2.0,24.6,0.0,0,0,3.0,0,0,0,509.0,630.0,9255.0,2913.0,19.0,5.0,24.0,0.0,10.0,8.0,9.0,719.0,34.0,147.0,351.0,228.0,14.0,25.0,504.0,3,0,0,16.0,18.0,4.0,0.0,0.0,0.0,2022,Aston Villa
2022-08-13,12:30,Premier League,Matchweek 2,Sat,Home,W,2.0,1.0,Everton,2.3,1.6,57.0,41883.0,John McGinn,4-1-2-1-2◆,Michael Oliver,Match Report,,12.0,3.0,13.3,0.0,0,0,4.0,0,0,0,459.0,556.0,7471.0,2486.0,20.0,5.0,19.0,4.0,15.0,9.0,19.0,664.0,49.0,145.0,324.0,199.0,5.0,17.0,453.0,4,0,0,9.0,7.0,2.0,0.0,0.0,1.0,2022,Aston Villa
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Away,L,1.0,3.0,Crystal Palace,0.9,2.6,49.0,22012.0,John McGinn,4-3-3,Andy Madley,Match Report,,13.0,5.0,17.8,0.0,0,0,9.0,0,1,0,372.0,466.0,7115.0,2652.0,17.0,2.0,26.0,2.0,26.0,12.0,11.0,573.0,87.0,215.0,244.0,117.0,5.0,12.0,370.0,1,0,0,14.0,16.0,1.0,0.0,1.0,0.0,2022,Aston Villa
2022-08-28,14:00,Premier League,Matchweek 4,Sun,Home,L,0.0,1.0,West Ham,0.5,0.6,58.0,41796.0,John McGinn,4-3-1-2,David Coote,Match Report,,9.0,3.0,20.5,0.0,0,0,2.0,0,0,0,523.0,639.0,8762.0,2775.0,25.0,3.0,16.0,0.0,17.0,11.0,10.0,733.0,61.0,228.0,346.0,163.0,5.0,11.0,514.0,2,0,0,10.0,10.0,2.0,0.0,0.0,0.0,2022,Aston Villa
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Away,L,1.0,2.0,Arsenal,0.4,2.4,41.0,60012.0,John McGinn,4-3-3,Robert Jones,Match Report,,4.0,3.0,19.2,0.0,0,0,8.0,0,0,0,289.0,386.0,5036.0,1915.0,13.0,2.0,6.0,1.0,16.0,6.0,14.0,488.0,88.0,176.0,237.0,80.0,5.0,11.0,284.0,3,0,0,14.0,10.0,1.0,0.0,0.0,0.0,2022,Aston Villa
2022-09-03,17:30,Premier League,Matchweek 6,Sat,Home,D,1.0,1.0,Manchester City,0.3,2.1,29.0,41830.0,John McGinn,4-3-2-1,Simon Hooper,Match Report,,3.0,1.0,16.8,0.0,0,0,4.0,0,0,0,222.0,321.0,4090.0,1583.0,18.0,1.0,6.0,1.0,15.0,9.0,9.0,401.0,98.0,210.0,137.0,59.0,0.0,7.0,213.0,2,0,0,7.0,6.0,5.0,0.0,0.0,0.0,2022,Aston Villa
2022-09-16,20:00,Premier League,Matchweek 8,Fri,Home,W,1.0,0.0,Southampton,0.9,0.3,53.0,40758.0,John McGinn,4-3-2-1,Tony Harrington,Match Report,,11.0,3.0,20.7,1.0,0,0,1.0,0,0,0,341.0,472.0,6178.0,2618.0,28.0,6.0,22.0,1.0,35.0,19.0,15.0,598.0,57.0,178.0,286.0,139.0,6.0,18.0,339.0,3,0,0,13.0,12.0,1.0,0.0,0.0,0.0,2022,Aston Villa
2022-10-02,16:30,Premier League,Matchweek 9,Sun,Away,D,0.0,0.0,Leeds United,2.2,0.4,56.0,36582.0,John McGinn,4-3-3,Stuart Attwell,Match Report,,19.0,6.0,17.8,0.0,0,0,1.0,0,0,0,396.0,524.0,7152.0,2845.0,15.0,9.0,30.0,0.0,16.0,11.0,6.0,619.0,44.0,171.0,288.0,162.0,10.0,19.0,394.0,2,0,0,12.0,23.0,2.0,0.0,0.0,0.0,2022,Aston Villa
2022-10-10,20:00,Premier League,Matchweek 10,Mon,Away,D,1.0,1.0,Nott'ham Forest,0.7,0.3,60.0,29208.0,John McGinn,4-3-3,Anthony Taylor,Match Report,,12.0,2.0,20.2,3.0,0,0,3.0,0,0,0,464.0,557.0,8658.0,2893.0,22.0,4.0,22.0,2.0,21.0,10.0,16.0,660.0,42.0,176.0,299.0,192.0,5.0,12.0,460.0,3,0,0,19.0,12.0,3.0,0.0,0.0,0.0,2022,Aston Villa
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,L,0.0,2.0,Chelsea,1.8,0.9,42.0,41754.0,John McGinn,4-3-3,Robert Jones,Match Report,,18.0,7.0,15.3,1.0,0,0,4.0,0,0,0,322.0,417.0,6379.0,2503.0,24.0,7.0,31.0,0.0,24.0,10.0,8.0,516.0,50.0,151.0,224.0,147.0,3.0,10.0,314.0,0,0,0,12.0,11.0,3.0,0.0,0.0,0.0,2022,Aston Villa
2022-10-20,19:30,Premier League,Matchweek 12,Thu,Away,L,0.0,3.0,Fulham,1.2,2.1,40.0,23508.0,John McGinn,4-3-2-1,Michael Oliver,Match Report,,12.0,6.0,15.0,0.0,0,0,7.0,1,0,0,264.0,353.0,4531.0,1979.0,17.0,7.0,23.0,0.0,14.0,6.0,17.0,451.0,72.0,162.0,204.0,92.0,4.0,12.0,258.0,2,1,0,11.0,10.0,3.0,0.0,1.0,1.0,2022,Aston Villa
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,W,4.0,0.0,Brentford,2.8,0.9,45.0,41693.0,Emiliano Martínez,4-2-3-1,Darren England,Match Report,,18.0,10.0,18.7,0.0,1,1,3.0,0,0,0,270.0,364.0,4890.0,2144.0,20.0,7.0,32.0,7.0,20.0,12.0,15.0,491.0,61.0,169.0,214.0,118.0,4.0,12.0,264.0,1,0,0,14.0,9.0,0.0,1.0,0.0,0.0,2022,Aston Villa
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Away,L,0.0,4.0,Newcastle Utd,0.4,3.4,41.0,52233.0,Emiliano Martínez,4-2-3-1,Paul Tierney,Match Report,,3.0,0.0,13.9,0.0,0,0,7.0,1,0,0,284.0,391.0,4503.0,1718.0,21.0,0.0,6.0,0.0,19.0,9.0,14.0,492.0,63.0,219.0,207.0,73.0,4.0,12.0,274.0,1,0,0,11.0,10.0,3.0,0.0,1.0,0.0,2022,Aston Villa
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,W,3.0,1.0,Manchester Utd,0.6,0.5,42.0,42058.0,Emiliano Martínez,4-2-2-2,Anthony Taylor,Match Report,,6.0,4.0,22.7,1.0,0,0,3.0,0,0,0,351.0,425.0,5965.0,2146.0,15.0,3.0,11.0,5.0,16.0,5.0,14.0,540.0,90.0,245.0,206.0,91.0,2.0,14.0,342.0,3,0,0,6.0,12.0,0.0,0.0,0.0,1.0,2022,Aston Villa
2022-11-13,14:00,Premier League,Matchweek 16,Sun,Away,W,2.0,1.0,Brighton,1.5,0.6,35.0,31581.0,John McGinn,4-4-2,Chris Kavanagh,Match Report,,7.0,1.0,25.1,0.0,1,1,2.0,0,0,0,230.0,318.0,4100.0,1590.0,20.0,4.0,13.0,4.0,23.0,12.0,11.0,442.0,81.0,221.0,165.0,60.0,5.0,11.0,224.0,7,0,0,11.0,14.0,1.0,1.0,0.0,0.0,2022,Aston Villa
2022-08-07,14:00,Premier League,Matchweek 1,Sun,Home,D,2,2,Brentford,0.6,0.8,56.0,31794.0,Jonny Evans,3-5-1-1,Jarred Gillett,Match Report,,14.0,5.0,23.1,0.0,0,0,3.0,0,0,0,538.0,621.0,8289.0,2410.0,20.0,5.0,24.0,4.0,13.0,9.0,5.0,720.0,51.0,177.0,397.0,152.0,6.0,14.0,531.0,0,0,0,6.0,5.0,2.0,0.0,0.0,0.0,2022,Leicester City
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,2,4,Arsenal,0.5,2.7,50.0,60033.0,Jonny Evans,3-5-1-1,Darren England,Match Report,,6.0,2.0,14.6,0.0,0,0,7.0,0,0,0,401.0,503.0,6826.0,2273.0,16.0,2.0,12.0,2.0,12.0,7.0,11.0,584.0,63.0,229.0,276.0,83.0,3.0,11.0,400.0,1,0,0,9.0,15.0,3.0,0.0,0.0,0.0,2022,Leicester City
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Southampton,0.3,0.9,62.0,30850.0,Jonny Evans,4-1-4-1,Michael Salisbury,Match Report,,6.0,1.0,17.8,1.0,0,0,3.0,0,0,0,495.0,612.0,8556.0,2901.0,33.0,2.0,8.0,2.0,15.0,11.0,8.0,711.0,62.0,197.0,353.0,162.0,9.0,14.0,489.0,2,0,0,11.0,14.0,0.0,0.0,0.0,0.0,2022,Leicester City
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,1,2,Chelsea,2.5,1.8,55.0,39953.0,Jonny Evans,4-1-4-1,Paul Tierney,Match Report,,17.0,5.0,17.9,0.0,0,0,4.0,0,0,0,478.0,578.0,7834.0,2800.0,17.0,11.0,33.0,2.0,17.0,10.0,11.0,689.0,38.0,203.0,290.0,201.0,5.0,18.0,476.0,2,0,0,7.0,9.0,1.0,0.0,0.0,0.0,2022,Leicester City
2022-09-01,20:00,Premier League,Matchweek 5,Thu,Home,L,0,1,Manchester Utd,0.7,1.5,53.0,32226.0,Jonny Evans,4-1-4-1,Craig Pawson,Match Report,,10.0,2.0,23.5,2.0,0,0,2.0,0,0,0,511.0,633.0,9043.0,3144.0,18.0,1.0,18.0,0.0,21.0,13.0,10.0,750.0,77.0,285.0,351.0,122.0,4.0,16.0,508.0,1,0,0,7.0,15.0,0.0,0.0,0.0,0.0,2022,Leicester City
2022-09-04,14:00,Premier League,Matchweek 6,Sun,Away,L,2,5,Brighton,1.4,2.6,47.0,31185.0,Jonny Evans,4-4-2,Tony Harrington,Match Report,,6.0,4.0,14.8,0.0,0,0,11.0,1,0,0,390.0,474.0,6338.0,2321.0,19.0,1.0,11.0,4.0,13.0,8.0,8.0,577.0,88.0,253.0,257.0,68.0,4.0,10.0,385.0,1,0,0,8.0,6.0,3.0,0.0,1.0,1.0,2022,Leicester City
2022-09-17,17:30,Premier League,Matchweek 8,Sat,Away,L,2,6,Tottenham,1.8,2.2,56.0,61450.0,Jonny Evans,4-1-4-1,Simon Hooper,Match Report,,18.0,6.0,22.7,0.0,1,1,11.0,0,0,0,570.0,658.0,10256.0,2804.0,10.0,1.0,32.0,4.0,16.0,12.0,12.0,761.0,54.0,151.0,421.0,193.0,4.0,10.0,559.0,2,0,0,9.0,8.0,0.0,1.0,0.0,0.0,2022,Leicester City
2022-10-03,20:00,Premier League,Matchweek 9,Mon,Home,W,4,0,Nott'ham Forest,1.3,1.1,51.0,32202.0,Jonny Evans,4-1-4-1,Robert Jones,Match Report,,17.0,7.0,17.7,1.0,0,0,3.0,0,0,0,436.0,528.0,7146.0,2399.0,13.0,6.0,31.0,7.0,11.0,7.0,12.0,630.0,63.0,183.0,300.0,153.0,2.0,14.0,431.0,2,0,0,13.0,11.0,3.0,0.0,0.0,0.0,2022,Leicester City
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,1,2,Bournemouth,1.0,1.1,55.0,10272.0,Jonny Evans,4-1-4-1,Michael Salisbury,Match Report,,9.0,5.0,13.2,1.0,0,0,4.0,0,0,0,498.0,584.0,8162.0,2682.0,15.0,2.0,16.0,1.0,32.0,22.0,11.0,695.0,74.0,241.0,323.0,137.0,6.0,10.0,494.0,2,0,0,16.0,7.0,0.0,0.0,0.0,0.0,2022,Leicester City
2022-10-15,12:30,Premier League,Matchweek 11,Sat,Home,D,0,0,Crystal Palace,1.0,0.4,54.0,31298.0,Youri Tielemans,4-1-4-1,Andy Madley,Match Report,,14.0,5.0,19.4,1.0,0,0,1.0,0,0,0,520.0,627.0,7613.0,2644.0,25.0,9.0,27.0,0.0,25.0,12.0,10.0,724.0,47.0,193.0,368.0,167.0,4.0,15.0,518.0,2,0,0,18.0,12.0,2.0,0.0,0.0,0.0,2022,Leicester City
2022-10-20,20:15,Premier League,Matchweek 12,Thu,Home,W,2,0,Leeds United,0.8,1.3,46.0,30814.0,Youri Tielemans,4-1-4-1,Peter Bankes,Match Report,,5.0,1.0,17.7,0.0,0,0,2.0,0,0,0,384.0,495.0,6853.0,2508.0,17.0,2.0,8.0,2.0,26.0,14.0,19.0,615.0,74.0,237.0,260.0,122.0,5.0,19.0,377.0,2,0,0,15.0,11.0,4.0,0.0,0.0,0.0,2022,Leicester City
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Away,W,4,0,Wolves,0.9,2.1,40.0,31425.0,Youri Tielemans,4-1-4-1,Michael Oliver,Match Report,,5.0,4.0,14.7,0.0,0,0,5.0,0,0,0,282.0,388.0,4610.0,2107.0,20.0,2.0,9.0,6.0,23.0,8.0,20.0,486.0,90.0,218.0,170.0,102.0,1.0,5.0,277.0,1,0,0,12.0,10.0,3.0,0.0,0.0,0.0,2022,Leicester City
2022-10-29,12:30,Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester City,0.7,1.0,36.0,32223.0,Youri Tielemans,3-4-3,Robert Jones,Match Report,,10.0,5.0,16.4,0.0,0,0,5.0,0,0,0,334.0,415.0,5930.0,2167.0,11.0,3.0,16.0,0.0,12.0,9.0,17.0,506.0,97.0,287.0,156.0,67.0,3.0,7.0,331.0,0,0,0,5.0,10.0,0.0,0.0,0.0,0.0,2022,Leicester City
2022-11-05,17:30,Premier League,Matchweek 15,Sat,Away,W,2,0,Everton,2.3,1.2,51.0,39206.0,Youri Tielemans,4-1-4-1,David Coote,Match Report,,22.0,8.0,17.5,0.0,0,0,2.0,0,0,0,472.0,566.0,8124.0,2592.0,18.0,3.0,39.0,4.0,13.0,8.0,12.0,681.0,76.0,242.0,308.0,136.0,6.0,12.0,467.0,0,0,0,5.0,8.0,1.0,0.0,0.0,0.0,2022,Leicester City
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,W,2,0,West Ham,1.8,1.4,46.0,62459.0,Youri Tielemans,4-1-4-1,Jarred Gillett,Match Report,,8.0,5.0,21.3,0.0,0,1,6.0,0,0,0,358.0,463.0,6126.0,2230.0,25.0,2.0,19.0,3.0,19.0,9.0,11.0,588.0,86.0,258.0,255.0,80.0,4.0,13.0,353.0,1,0,0,8.0,9.0,0.0,1.0,0.0,0.0,2022,Leicester City
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2,0,Aston Villa,0.6,0.7,35.0,11013.0,Lloyd Kelly,3-4-3,Peter Bankes,Match Report,,7.0,3.0,15.7,0.0,0,0,2.0,0,0,0,233.0,333.0,4579.0,2207.0,14.0,5.0,11.0,3.0,20.0,12.0,14.0,463.0,94.0,228.0,163.0,80.0,10.0,20.0,229.0,3,0,0,18.0,16.0,1.0,0.0,0.0,0.0,2022,Bournemouth
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,0,4,Manchester City,0.1,1.7,33.0,53453.0,Lloyd Kelly,3-4-3,David Coote,Match Report,,3.0,1.0,20.6,0.0,0,0,7.0,0,0,0,300.0,372.0,5660.0,2058.0,9.0,1.0,4.0,0.0,10.0,5.0,5.0,436.0,101.0,283.0,121.0,35.0,5.0,9.0,298.0,3,0,0,9.0,9.0,1.0,0.0,0.0,1.0,2022,Bournemouth
2022-08-20,17:30,Premier League,Matchweek 3,Sat,Home,L,0,3,Arsenal,0.3,1.3,43.0,10423.0,Lloyd Kelly,3-1-4-2,Craig Pawson,Match Report,,6.0,1.0,18.5,1.0,0,0,6.0,0,0,0,354.0,457.0,6048.0,2161.0,27.0,3.0,10.0,0.0,22.0,8.0,11.0,540.0,60.0,209.0,241.0,100.0,7.0,13.0,349.0,2,0,0,12.0,10.0,1.0,0.0,0.0,0.0,2022,Bournemouth
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0,9,Liverpool,0.3,3.3,31.0,53328.0,Adam Smith,4-2-3-1,Stuart Attwell,Match Report,,5.0,2.0,18.2,0.0,0,0,12.0,0,0,0,229.0,331.0,4278.0,2113.0,20.0,1.0,10.0,0.0,20.0,12.0,13.0,425.0,79.0,195.0,187.0,46.0,6.0,14.0,225.0,1,0,0,5.0,6.0,0.0,0.0,0.0,1.0,2022,Bournemouth
