Date,Time,Round,Day,Venue,Opponent,Season,Team,Result_rolling,GF_rolling,GA_rolling,Poss_rolling,Attendance_rolling,Sh_rolling,SoT_rolling,Dist_rolling,FK_rolling,PK_rolling,PKatt_rolling,SoTA_rolling,PKA_rolling,PKsv_rolling,PKm_rolling,Cmp_Total_rolling,Att_Total_rolling,TotDist_rolling,PrgDist_rolling,TI_rolling,CK_rolling,SCA_rolling,GCA_rolling,Tkl_Defensive_rolling,TklW_Defensive_rolling,Blocks_Defensive_rolling,Touches_rolling,Def Pen_rolling,Def 3rd_rolling,Mid 3rd_rolling,Att 3rd_rolling,Dribbles_Succ_rolling,Dribles_Att_rolling,Rec_rolling,CrdY_rolling,CrdR_rolling,2CrdY_rolling,Fls_rolling,Fld_rolling,Off_rolling,PKwon_rolling,PKcon_rolling,OG_rolling
2018-12-02,14,14,7,1,0,2018,23,1.6,1.6,0.8,52.0,45222.0,10.6,4.4,14.98,0.0,0.0,0.0,4.6,0.4,0.0,0.0,424.0,527.2,7600.6,2696.8,20.8,4.0,19.0,2.8,16.2,8.6,10.6,638.8,74.8,203.8,314.4,128.0,10.4,18.6,421.0,1.0,0.0,0.0,11.8,10.4,2.6,0.0,0.4,0.0
2018-12-05,20,15,3,0,20,2018,23,1.2,1.8,1.6,49.0,45832.4,10.6,5.0,17.02,0.2,0.2,0.2,5.0,0.6,0.0,0.0,384.6,492.8,6915.6,2502.0,22.2,3.8,18.6,3.2,17.8,9.0,11.2,606.0,75.4,203.8,286.4,123.8,9.0,17.8,380.6,2.0,0.2,0.2,13.2,11.4,2.6,0.2,0.6,0.0
2018-12-08,19,16,6,1,13,2018,23,1.6,2.4,1.6,49.6,41064.0,12.4,6.4,17.279999999999998,0.4,0.2,0.2,5.0,0.6,0.0,0.0,395.2,502.2,7067.8,2474.2,21.0,4.8,21.0,4.0,16.2,8.8,12.2,620.4,72.8,206.0,293.4,128.8,8.4,17.8,391.6,1.6,0.2,0.2,12.0,10.0,2.6,0.2,0.6,0.0
2018-12-15,15,17,6,0,5,2018,23,1.6,2.2,1.2,50.8,41218.4,11.8,5.2,17.72,0.6,0.2,0.2,4.2,0.2,0.0,0.0,404.4,516.8,7211.4,2562.0,19.4,5.6,19.6,3.6,16.6,9.0,11.8,635.6,71.8,208.4,302.4,133.0,8.6,17.2,401.0,1.4,0.2,0.2,11.8,10.4,2.2,0.2,0.2,0.0
2018-12-23,16,18,7,1,9,2018,23,1.6,2.2,1.2,52.0,44410.4,12.6,5.4,18.119999999999997,0.6,0.2,0.2,3.2,0.2,0.0,0.0,414.0,525.8,7298.0,2550.0,19.0,6.0,21.2,3.8,14.4,7.6,12.4,637.2,64.8,198.6,303.2,143.6,8.0,17.2,410.2,1.2,0.2,0.2,11.4,9.8,2.4,0.2,0.2,0.0
2018-12-26,15,19,3,0,2,2018,23,1.6,2.8,1.4,55.6,41181.2,12.4,5.2,19.26,1.2,0.2,0.2,3.4,0.2,0.0,0.0,459.6,573.4,7964.6,2685.2,20.2,5.4,20.8,4.6,14.8,7.4,13.0,682.6,70.8,224.6,334.0,131.4,7.2,16.0,454.8,1.6,0.2,0.2,9.4,10.0,2.2,0.2,0.2,0.0
2018-12-29,15,20,6,0,27,2018,23,2.0,3.4,0.6,58.6,38217.4,12.4,5.6,17.54,1.2,0.0,0.0,3.0,0.0,0.0,0.0,516.0,625.8,8924.8,2928.2,18.2,5.0,21.4,5.6,13.0,7.2,13.6,729.2,72.0,231.6,373.8,131.6,8.2,15.6,511.0,1.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0
2019-01-01,17,21,2,1,6,2018,23,1.6,3.0,1.0,60.2,40886.2,11.8,4.6,19.14,1.2,0.0,0.0,2.8,0.0,0.0,0.0,545.8,653.2,9291.4,2962.4,18.6,4.6,21.0,5.0,14.8,7.4,12.8,755.4,69.4,221.4,402.2,139.8,9.2,17.0,540.4,1.6,0.0,0.0,7.0,9.2,1.2,0.0,0.0,0.0
2019-01-13,16,22,7,0,16,2018,23,1.6,3.2,1.0,63.2,40991.8,13.0,5.0,19.020000000000003,1.0,0.0,0.0,2.8,0.0,0.0,0.0,602.8,702.0,10173.0,3121.2,19.2,4.2,23.4,5.6,12.0,5.6,12.4,801.0,70.2,235.6,433.2,139.4,8.6,16.6,596.6,1.4,0.0,0.0,6.8,8.2,1.4,0.0,0.0,0.0
2019-01-20,16,23,7,1,10,2018,23,1.2,3.0,1.2,61.4,48675.2,14.2,6.6,19.4,1.4,0.0,0.0,4.4,0.0,0.0,0.0,594.2,691.6,9885.2,3196.8,20.0,4.0,27.0,5.2,14.4,7.2,11.4,793.0,72.0,243.6,420.0,136.4,9.2,15.8,587.2,1.6,0.0,0.0,7.0,8.2,1.8,0.0,0.0,0.0
2019-01-30,20,24,3,0,24,2018,23,1.2,2.2,1.0,64.2,45772.8,13.6,6.0,18.36,0.8,0.0,0.0,4.6,0.0,0.0,0.0,612.2,714.4,10284.4,3228.6,22.0,5.8,26.2,4.0,14.2,8.0,10.4,813.2,65.2,220.0,431.4,169.4,8.8,15.8,605.8,1.8,0.0,0.0,6.8,7.6,1.6,0.0,0.0,0.2
2019-02-02,12,25,6,0,17,2018,23,1.2,1.6,1.2,66.6,42574.8,15.0,5.2,18.34,0.8,0.0,0.0,4.0,0.0,0.0,0.0,609.4,718.8,10365.4,3273.4,23.6,7.0,27.8,2.6,15.0,8.4,9.6,820.4,61.8,210.0,419.6,197.4,9.4,16.4,602.8,1.4,0.0,0.0,7.0,7.8,1.6,0.0,0.0,0.2
2019-02-10,13,26,7,0,13,2018,23,1.6,1.6,0.6,68.8,41547.4,17.2,5.0,16.2,0.6,0.0,0.0,3.6,0.0,0.0,0.0,624.2,740.0,10624.2,3328.0,24.2,7.0,31.4,2.8,13.4,8.0,10.4,843.2,58.0,201.0,416.2,233.0,9.4,16.6,617.4,0.8,0.0,0.0,6.8,7.6,2.0,0.0,0.0,0.2
2019-02-23,12,27,6,1,5,2018,23,1.6,1.6,0.8,65.0,43881.2,17.0,5.2,16.4,0.6,0.0,0.0,4.8,0.0,0.2,0.0,557.4,677.4,9638.6,3135.0,24.2,6.8,31.0,2.6,14.4,8.8,10.8,780.4,59.0,182.6,372.2,232.8,9.2,15.6,550.0,1.4,0.0,0.0,7.8,7.2,3.0,0.0,0.2,0.2
2019-02-27,20,28,3,1,7,2018,23,1.6,1.8,1.0,66.4,32136.4,16.2,4.2,16.68,0.2,0.0,0.0,4.0,0.0,0.2,0.0,541.8,665.4,9475.6,3006.8,23.8,6.6,28.6,2.8,13.8,8.6,10.8,769.4,60.8,182.0,365.0,230.2,10.6,16.6,534.4,1.8,0.0,0.0,8.6,7.4,2.2,0.0,0.2,0.2
2019-03-02,12,29,6,0,0,2018,23,1.2,1.4,1.2,62.8,35283.4,15.2,3.2,18.240000000000002,0.2,0.0,0.0,3.4,0.0,0.2,0.0,519.2,634.2,9204.4,2939.2,22.4,5.0,26.4,2.0,15.8,9.2,10.6,744.8,62.4,186.2,351.2,215.8,11.4,19.6,511.2,1.4,0.0,0.0,9.8,6.8,2.2,0.0,0.2,0.2
2019-03-09,15,32,6,1,20,2018,23,1.0,1.2,1.2,61.2,45717.0,13.8,3.0,19.04,0.0,0.2,0.2,3.8,0.0,0.4,0.0,499.2,615.4,8946.0,2870.2,23.4,3.8,24.6,2.0,15.4,9.6,11.2,726.2,63.4,197.6,340.8,198.2,10.8,20.6,490.0,2.0,0.0,0.0,11.6,7.8,3.0,0.2,0.4,0.2
2019-03-31,16,31,7,1,14,2018,23,0.6,1.2,1.6,59.6,43851.2,12.8,3.6,20.2,0.2,0.2,0.2,4.2,0.0,0.4,0.0,447.0,564.8,8061.6,2699.0,23.4,4.6,23.2,2.0,16.8,10.4,10.0,672.8,66.0,205.4,316.4,160.2,12.2,22.0,438.6,2.4,0.0,0.0,12.2,9.6,2.8,0.2,0.4,0.2
2019-04-03,19,30,3,0,8,2018,23,0.2,0.8,1.8,59.4,45684.8,12.6,3.0,20.439999999999998,0.2,0.2,0.2,3.0,0.0,0.2,0.0,443.0,562.0,8031.4,2677.4,25.8,4.8,22.6,1.4,17.2,10.8,10.8,672.2,69.8,219.6,304.4,157.8,12.4,23.6,435.2,2.0,0.0,0.0,11.6,9.8,1.8,0.2,0.2,0.4
2019-04-13,12,33,6,0,11,2018,23,0.6,1.0,1.4,58.8,53260.2,14.4,3.8,20.36,0.4,0.2,0.2,2.4,0.0,0.2,0.0,480.6,596.2,8694.8,2865.2,25.6,5.2,24.6,1.6,17.2,11.0,11.6,708.2,66.6,215.4,330.8,170.8,12.8,24.2,474.2,1.6,0.0,0.0,10.8,9.0,1.8,0.2,0.2,0.4
2019-04-20,12,34,6,1,15,2018,23,1.0,1.8,1.0,61.8,56813.4,17.0,4.8,19.2,0.6,0.2,0.2,2.4,0.0,0.2,0.0,513.6,631.4,8854.0,2856.0,24.2,5.6,29.6,3.2,15.8,10.6,11.4,735.8,60.4,200.2,367.4,175.4,13.6,22.8,508.2,1.8,0.0,0.0,10.0,9.8,1.8,0.2,0.2,0.2
2019-04-23,19,36,2,0,4,2018,23,0.8,1.6,1.0,57.6,51444.8,17.0,5.2,18.6,0.6,0.0,0.0,2.6,0.0,0.0,0.0,489.6,601.4,8276.8,2688.4,22.0,5.8,29.6,2.8,18.2,11.0,11.2,706.8,67.2,203.6,347.4,160.4,13.2,20.6,486.8,1.6,0.0,0.0,9.2,9.2,1.2,0.0,0.0,0.2
2019-04-27,12,35,6,0,26,2018,23,1.2,1.6,0.6,60.4,56317.0,19.6,5.2,19.06,0.6,0.0,0.0,2.0,0.0,0.0,0.0,534.2,641.6,8870.8,2767.0,20.4,5.0,34.0,2.8,17.8,11.0,10.4,748.2,62.6,187.0,356.0,210.2,11.6,19.0,530.0,1.4,0.0,0.0,8.8,8.8,1.4,0.0,0.0,0.2
2019-05-04,12,37,6,1,2,2018,23,1.2,1.4,0.4,62.4,57661.2,20.2,5.6,18.62,0.8,0.0,0.0,2.8,0.0,0.0,0.0,557.6,668.8,9050.4,2860.4,19.2,4.8,35.4,2.4,18.6,11.8,11.0,780.0,56.8,178.4,380.6,226.0,13.8,21.4,554.4,1.2,0.0,0.0,7.8,9.4,2.0,0.0,0.0,0.0
2019-05-12,15,38,7,0,9,2018,23,0.8,1.0,0.6,58.8,47944.2,17.2,4.6,19.64,0.6,0.0,0.0,3.8,0.0,0.0,0.0,500.2,609.6,8033.0,2616.8,18.4,4.4,31.0,2.0,18.4,11.6,12.0,719.6,60.6,176.8,347.6,199.8,12.6,20.4,496.8,2.0,0.4,0.0,8.6,10.6,2.6,0.0,0.0,0.0
2019-08-10,17,1,6,0,1,2019,23,0.6,0.6,1.0,56.0,48307.4,15.0,4.2,20.3,0.6,0.0,0.0,5.4,0.0,0.0,0.0,461.0,572.4,7611.8,2536.8,19.0,5.0,26.6,1.2,19.6,11.8,11.8,685.6,66.2,195.8,306.8,187.6,11.2,19.2,457.2,1.6,0.4,0.0,8.6,11.0,2.8,0.0,0.0,0.0
2019-08-17,17,2,6,1,15,2019,23,1.0,1.2,1.0,62.2,49491.0,19.2,4.6,20.419999999999998,1.0,0.0,0.0,5.4,0.0,0.0,0.0,510.6,620.4,8364.4,2671.2,20.2,7.0,32.4,2.2,17.8,11.4,11.4,730.6,51.6,164.0,338.0,236.0,11.4,20.8,506.0,1.4,0.4,0.0,9.0,10.6,2.6,0.0,0.0,0.0
2019-08-25,16,3,7,0,17,2019,23,0.8,1.4,1.4,55.8,49141.4,14.0,4.0,22.759999999999998,0.8,0.0,0.0,7.2,0.0,0.0,0.0,471.4,576.6,7854.0,2560.6,20.6,6.2,23.4,2.6,18.2,11.6,14.6,687.2,74.4,222.4,310.4,162.6,12.8,21.4,467.8,1.2,0.4,0.0,8.4,10.8,2.4,0.0,0.0,0.0
2019-09-01,16,4,7,1,0,2019,23,0.8,1.4,1.4,59.2,48981.8,14.6,3.6,23.38,0.6,0.0,0.0,6.4,0.0,0.0,0.0,508.8,608.8,8535.6,2562.6,20.4,7.0,24.4,2.6,16.2,10.0,12.6,709.6,67.0,199.2,321.6,196.2,11.2,18.6,504.4,1.6,0.4,0.0,9.8,10.2,1.6,0.0,0.0,0.0
2019-09-14,15,5,6,0,8,2019,23,1.0,1.8,1.6,58.8,58922.4,14.8,4.2,22.880000000000003,0.8,0.2,0.2,6.8,0.0,0.0,0.0,505.4,603.6,8550.8,2624.6,18.8,7.0,25.6,3.2,15.8,9.2,12.4,704.8,75.4,214.2,309.2,189.0,10.4,18.2,501.6,1.6,0.0,0.0,11.2,10.6,1.2,0.2,0.0,0.0
2019-09-21,12,6,6,1,13,2019,23,1.2,2.2,1.2,60.6,58860.0,15.2,4.6,22.86,0.8,0.2,0.2,6.2,0.0,0.0,0.0,530.2,624.6,8920.8,2669.8,19.2,6.4,26.0,3.6,13.6,8.0,13.0,724.0,71.8,199.4,338.4,193.8,10.8,18.4,527.2,2.4,0.0,0.0,13.0,10.2,1.0,0.2,0.0,0.0
2019-09-28,15,7,6,0,20,2019,23,0.8,1.8,1.4,57.8,53204.4,11.2,4.2,22.46,0.4,0.2,0.2,6.8,0.0,0.0,0.0,503.4,602.4,8417.0,2636.0,19.0,4.0,21.0,3.0,13.8,8.2,12.8,704.4,82.0,216.4,326.6,168.0,10.0,16.6,501.0,2.6,0.0,0.0,13.0,11.6,1.4,0.2,0.0,0.0
2019-10-05,12,8,6,1,4,2019,23,1.0,1.8,1.2,57.2,54232.8,12.4,4.6,19.6,0.4,0.2,0.2,6.0,0.0,0.0,0.0,475.6,575.4,8024.6,2638.6,19.2,4.8,23.0,3.0,15.0,8.6,10.2,681.2,68.4,180.4,326.2,180.4,9.2,17.6,473.4,3.0,0.2,0.2,13.2,12.2,1.4,0.2,0.0,0.0
2019-10-19,15,9,6,0,24,2019,23,1.0,1.8,1.6,51.8,48505.8,10.6,4.8,20.12,0.6,0.2,0.2,6.6,0.0,0.0,0.0,426.8,529.0,7184.0,2454.0,20.0,4.4,20.0,3.0,17.6,9.6,12.8,642.0,80.4,214.8,295.6,137.4,9.2,18.0,425.0,2.8,0.2,0.2,12.6,13.2,1.4,0.2,0.0,0.0
2019-10-27,16,10,7,1,14,2019,23,1.0,1.6,1.4,56.6,48190.0,10.6,3.6,19.48,0.6,0.0,0.0,5.4,0.0,0.0,0.0,487.8,598.4,8122.6,2571.8,23.6,5.4,19.6,2.8,17.2,10.0,11.6,708.2,65.8,194.0,349.0,171.4,10.2,18.6,485.0,2.6,0.2,0.2,9.8,12.2,2.2,0.0,0.0,0.0
2019-11-03,16,11,7,1,9,2019,23,0.6,1.0,1.8,50.4,46872.0,10.2,3.4,19.080000000000002,0.4,0.0,0.0,6.8,0.2,0.0,0.0,413.0,528.6,6866.4,2336.4,23.8,5.2,19.4,1.8,18.2,10.6,12.4,646.2,75.2,207.4,290.6,155.0,9.8,18.4,410.2,2.4,0.2,0.2,8.2,11.4,2.8,0.0,0.2,0.0
2019-11-09,15,12,6,0,19,2019,23,0.8,1.0,1.6,49.8,48246.4,9.0,3.0,19.080000000000002,0.4,0.0,0.0,6.0,0.2,0.0,0.0,405.4,518.6,6850.0,2294.2,26.2,5.2,16.8,1.8,17.6,10.6,13.6,636.8,75.6,217.0,293.2,133.2,9.8,18.2,402.4,2.4,0.4,0.2,7.2,10.0,2.6,0.0,0.2,0.0
2019-11-23,12,13,6,1,26,2019,23,0.6,0.8,1.6,53.6,48273.6,10.6,3.2,19.04,0.4,0.0,0.0,5.6,0.2,0.0,0.0,451.0,567.6,7548.0,2427.8,28.0,4.8,19.6,1.4,16.8,10.8,14.0,683.4,73.4,223.0,314.6,151.8,10.2,18.2,448.0,2.4,0.2,0.0,7.4,8.6,2.6,0.0,0.2,0.0
2019-11-30,15,14,6,0,2,2019,23,1.0,1.4,1.4,53.6,54137.6,12.0,3.8,17.64,0.4,0.0,0.0,5.2,0.2,0.0,0.0,434.2,549.0,7296.0,2487.8,25.0,5.4,21.6,2.6,16.0,10.2,12.0,665.0,65.8,200.4,325.4,145.2,10.0,18.0,430.8,2.6,0.2,0.0,8.8,8.8,3.6,0.0,0.2,0.0
2019-12-04,19,15,3,1,16,2019,23,1.2,1.8,1.6,50.2,54312.0,12.4,4.4,16.860000000000003,0.2,0.0,0.0,6.0,0.2,0.0,0.0,393.4,505.0,6742.2,2381.0,20.8,4.0,21.8,3.4,17.6,11.2,13.2,625.6,75.0,208.8,299.0,124.4,11.0,18.0,389.6,1.8,0.2,0.0,9.8,9.6,2.8,0.0,0.2,0.0
2019-12-07,15,16,6,0,5,2019,23,1.2,1.8,1.6,54.2,58318.0,11.8,4.6,16.8,0.4,0.0,0.0,4.8,0.2,0.0,0.0,433.0,547.2,7389.6,2459.6,21.8,4.0,21.0,3.8,18.0,12.4,11.6,661.0,70.0,203.8,330.8,133.2,14.0,21.4,428.8,1.4,0.2,0.0,9.4,10.0,2.2,0.0,0.2,0.0
2019-12-15,14,17,7,1,27,2019,23,1.4,2.6,1.4,53.4,62198.0,13.4,5.6,17.32,0.4,0.0,0.0,4.4,0.2,0.0,0.0,433.0,549.2,7389.8,2446.2,18.0,3.8,23.6,5.2,18.8,12.4,10.2,664.4,69.0,211.0,322.8,136.6,15.8,23.0,427.8,1.2,0.0,0.0,10.2,9.6,2.0,0.0,0.2,0.0
2019-12-22,16,18,7,0,7,2019,23,1.6,2.8,1.4,49.6,56576.6,11.8,5.6,15.959999999999999,0.4,0.0,0.0,4.6,0.2,0.0,0.0,382.8,500.6,6561.0,2264.2,16.0,3.4,21.0,5.6,18.6,11.8,11.2,621.4,71.6,201.0,315.8,111.8,16.8,22.8,377.4,1.6,0.0,0.0,11.0,10.2,2.0,0.0,0.2,0.0
2019-12-26,12,19,4,0,4,2019,23,1.2,2.2,1.4,48.2,56811.4,9.8,4.6,16.46,0.4,0.0,0.0,4.4,0.4,0.0,0.0,380.8,500.8,6559.2,2187.8,19.0,2.6,17.8,4.4,18.6,12.8,10.8,620.2,73.2,207.2,308.2,112.0,17.0,22.2,375.0,2.0,0.2,0.0,10.0,10.2,0.8,0.0,0.4,0.0
2019-12-28,17,20,6,1,18,2019,23,1.2,2.0,1.2,48.6,56147.8,9.2,4.6,17.24,0.6,0.0,0.0,4.2,0.4,0.0,0.0,379.0,500.2,6243.0,2102.0,21.4,3.6,16.2,3.8,18.6,13.2,10.0,617.6,66.6,208.2,301.6,114.8,15.8,23.0,373.8,2.8,0.2,0.0,10.0,9.6,1.6,0.0,0.4,0.0
2020-01-01,15,21,3,1,20,2019,23,1.4,2.2,1.2,49.6,46911.8,10.4,4.8,18.479999999999997,0.6,0.2,0.2,3.2,0.2,0.0,0.0,389.8,511.0,6281.0,2192.4,20.2,4.2,18.4,3.8,19.4,12.6,10.0,629.6,62.0,198.8,305.0,131.6,14.2,22.0,385.0,3.2,0.2,0.0,10.2,10.0,2.0,0.2,0.2,0.2
2020-01-11,17,22,6,0,14,2019,23,1.0,1.2,1.4,51.6,41426.8,10.0,4.4,18.060000000000002,0.8,0.2,0.2,3.6,0.2,0.0,0.0,393.2,522.6,6332.6,2199.8,23.6,5.8,17.8,2.0,20.2,13.0,10.8,643.2,57.6,195.4,313.4,141.8,14.4,23.2,389.2,3.8,0.2,0.0,9.4,12.6,2.4,0.2,0.2,0.2
2020-01-18,12,23,6,1,24,2019,23,0.6,0.8,1.4,49.8,47296.6,11.0,4.2,18.7,0.8,0.2,0.2,3.8,0.2,0.0,0.0,400.2,524.8,6343.4,2159.0,22.8,6.2,18.6,1.2,19.2,13.0,10.0,642.4,61.4,201.4,305.4,144.0,13.8,23.2,395.8,3.0,0.2,0.0,8.2,11.8,2.6,0.2,0.2,0.2
2020-01-22,19,24,3,0,18,2019,23,0.8,0.8,1.0,52.4,39349.0,13.2,4.8,18.44,0.6,0.2,0.2,3.6,0.0,0.2,0.0,410.0,531.6,6405.6,2203.8,20.8,6.2,22.6,1.2,18.8,12.2,11.4,658.0,64.8,203.6,314.8,148.0,14.6,25.4,405.4,2.8,0.0,0.0,9.0,12.0,3.2,0.2,0.2,0.2
2020-02-02,16,25,7,0,15,2019,23,0.8,0.8,1.0,51.8,39723.8,13.8,4.4,18.160000000000004,0.6,0.2,0.2,3.0,0.2,0.2,0.0,409.8,529.0,6451.2,2254.4,21.6,5.8,24.8,1.2,17.2,10.4,12.0,654.6,65.4,192.0,317.0,153.4,14.8,25.2,405.0,2.0,0.0,0.0,9.4,11.4,2.4,0.2,0.4,0.2
2020-02-16,14,26,7,1,1,2019,23,1.0,0.8,0.6,46.8,46513.8,11.6,3.8,16.94,0.4,0.0,0.0,3.6,0.2,0.4,0.0,369.6,481.8,5864.4,2053.4,19.4,5.0,20.6,1.4,17.0,10.6,13.2,608.6,73.8,206.2,286.2,125.0,13.8,23.2,363.6,1.8,0.0,0.0,9.0,11.8,2.2,0.0,0.6,0.0
2020-02-22,12,27,6,1,7,2019,23,1.4,1.4,0.8,44.0,48693.4,13.8,4.6,16.619999999999997,0.2,0.0,0.2,3.8,0.2,0.4,0.0,352.4,455.2,5507.0,2006.0,17.0,4.6,23.4,1.6,17.2,9.8,14.8,587.6,77.8,196.6,277.8,120.8,13.0,21.4,346.4,1.0,0.0,0.0,9.4,10.2,1.8,0.2,0.6,0.2
2020-03-01,14,28,7,0,27,2019,23,1.4,1.6,1.0,47.6,44610.4,12.0,4.4,16.82,0.4,0.0,0.2,4.0,0.2,0.4,0.0,388.0,496.0,6016.4,2160.8,20.4,4.8,21.0,1.6,19.4,10.8,13.8,624.4,71.6,194.0,311.6,125.4,13.2,21.2,381.4,1.4,0.0,0.0,11.4,11.4,1.4,0.2,0.6,0.2
2020-03-07,17,29,6,1,5,2019,23,1.2,2.0,1.6,49.0,51950.0,11.4,4.6,16.32,0.4,0.0,0.2,4.4,0.2,0.2,0.0,412.2,522.0,6437.6,2291.2,21.6,5.0,19.2,2.2,20.4,11.4,12.8,644.2,65.8,186.2,330.0,134.0,12.2,20.8,406.4,1.4,0.0,0.0,11.2,11.8,0.8,0.2,0.4,0.2
2020-06-19,20,32,5,0,16,2019,23,1.0,1.8,1.6,49.6,44412.8,11.0,4.2,17.96,0.2,0.2,0.4,5.4,0.0,0.2,0.0,405.2,521.8,6385.4,2271.6,20.4,4.6,18.6,2.0,21.0,11.8,12.4,645.8,73.2,205.0,324.8,122.0,11.6,19.8,399.8,2.2,0.0,0.0,11.0,13.6,0.6,0.4,0.2,0.2
2020-06-23,20,30,2,0,26,2019,23,0.8,1.6,1.8,50.8,32208.4,12.4,4.2,18.9,0.6,0.2,0.4,5.6,0.2,0.0,0.0,409.2,529.4,6533.4,2393.8,23.0,5.6,20.8,1.4,19.6,11.0,11.0,651.2,68.6,201.8,326.0,129.8,11.8,21.0,403.8,1.8,0.0,0.0,12.8,14.6,0.4,0.4,0.2,0.2
2020-07-02,18,31,4,1,19,2019,23,0.8,1.4,1.4,54.6,23833.6,11.0,3.2,19.439999999999998,0.6,0.2,0.2,5.2,0.2,0.0,0.0,464.0,584.4,7465.4,2627.8,21.4,6.0,20.0,1.6,16.6,9.6,8.8,692.2,63.6,202.2,354.6,141.8,11.8,21.2,457.8,2.2,0.0,0.0,13.2,13.6,0.8,0.2,0.2,0.0
2020-07-06,20,36,1,0,9,2019,23,0.8,1.4,1.6,57.8,15712.0,11.8,3.0,19.06,0.8,0.2,0.2,4.8,0.2,0.0,0.0,478.6,598.8,8025.2,2743.4,19.6,6.2,21.2,2.0,14.6,8.8,8.4,702.6,60.4,204.8,342.8,161.6,10.4,19.0,474.0,1.8,0.0,0.0,13.0,13.2,1.0,0.2,0.2,0.0
2020-07-09,18,33,4,1,2,2019,23,1.2,1.2,1.0,55.2,4099.2,11.6,2.4,20.740000000000002,1.2,0.2,0.2,4.6,0.2,0.0,0.0,446.4,564.0,7657.4,2612.6,20.0,6.4,21.4,1.4,12.8,7.8,8.8,663.6,61.4,207.0,308.0,156.0,9.6,16.4,442.0,1.8,0.0,0.0,13.4,13.8,1.4,0.2,0.2,0.0
2020-07-12,16,34,7,0,0,2019,23,1.2,1.0,0.8,57.0,0.0,11.0,2.2,19.44,1.4,0.0,0.0,3.6,0.2,0.0,0.0,456.4,568.4,8022.4,2662.4,19.6,7.8,20.0,1.0,14.2,9.4,10.0,671.0,56.6,206.6,306.0,166.0,8.6,15.2,451.8,1.4,0.0,0.0,14.0,12.8,1.4,0.0,0.2,0.0
2020-07-15,18,35,3,1,17,2019,23,1.4,1.2,0.8,56.8,0.0,12.0,3.4,18.779999999999998,1.0,0.0,0.0,3.2,0.0,0.0,0.0,462.2,569.2,8223.0,2668.8,18.0,7.6,21.8,1.4,15.8,10.2,10.2,669.8,56.0,197.0,315.4,164.2,8.6,14.2,458.4,2.4,0.0,0.0,13.8,11.4,1.6,0.0,0.0,0.0
2020-07-19,16,37,7,0,13,2019,23,1.4,1.4,1.0,53.6,0.0,10.6,3.6,18.259999999999998,1.0,0.0,0.0,4.0,0.0,0.0,0.0,427.8,527.6,7701.2,2550.4,19.8,6.6,18.8,2.0,16.8,10.4,10.4,629.2,58.4,191.0,290.2,154.6,8.6,13.4,424.2,2.6,0.0,0.0,14.0,11.2,1.2,0.0,0.0,0.0
2020-07-26,16,38,7,1,8,2019,23,1.8,1.8,0.4,46.2,0.0,10.2,3.8,18.58,0.6,0.0,0.0,4.2,0.0,0.0,0.0,357.6,452.6,6470.6,2247.2,18.4,6.2,18.2,2.4,17.4,10.6,12.2,558.0,64.6,181.2,257.2,125.4,9.2,14.8,354.0,3.0,0.0,0.0,14.4,10.8,1.8,0.0,0.0,0.0
2020-09-13,16,1,7,0,9,2020,23,1.6,1.8,0.6,46.2,0.0,9.2,3.8,17.919999999999998,0.2,0.0,0.0,4.0,0.0,0.0,0.0,364.0,459.2,6488.2,2304.0,18.2,5.6,16.8,2.8,20.0,13.4,12.2,570.2,66.4,184.0,271.4,120.2,9.6,16.2,359.6,2.8,0.0,0.0,14.2,9.6,1.4,0.0,0.0,0.0
2020-09-20,12,2,7,1,20,2020,23,1.4,1.8,0.8,44.0,0.0,9.2,4.8,16.759999999999998,0.0,0.0,0.0,4.4,0.0,0.0,0.0,380.8,473.2,6648.6,2353.2,21.6,4.2,17.2,2.8,17.6,11.0,11.0,572.8,65.0,172.8,289.2,115.6,9.8,15.6,375.8,2.6,0.0,0.0,14.4,8.8,1.4,0.0,0.0,0.0
2020-09-27,14,3,7,0,17,2020,23,1.4,2.4,1.0,46.2,0.0,8.0,4.2,16.54,0.0,0.0,0.0,5.0,0.2,0.0,0.0,381.2,483.6,6531.4,2290.4,24.2,3.4,15.6,4.2,14.8,9.0,11.0,579.4,64.2,186.8,290.6,106.6,9.4,15.2,376.6,2.2,0.0,0.0,14.8,9.4,2.2,0.0,0.2,0.0
2020-10-04,16,4,7,1,16,2020,23,1.2,2.0,1.0,49.8,0.0,11.0,5.6,16.359999999999996,0.4,0.0,0.0,4.0,0.4,0.0,0.0,416.0,521.6,7095.0,2322.4,24.2,4.6,19.8,3.6,14.0,9.2,10.2,619.4,60.4,180.4,320.6,123.2,8.4,14.4,411.4,1.8,0.0,0.0,15.2,9.8,2.0,0.0,0.4,0.0
2020-10-18,16,5,7,0,26,2020,23,1.2,2.6,1.2,56.0,0.0,13.8,6.4,16.16,0.6,0.2,0.2,3.2,0.6,0.0,0.0,496.8,597.8,8437.4,2604.2,23.8,4.6,24.6,4.6,15.2,9.0,10.0,697.0,56.2,190.2,372.2,139.8,8.2,13.6,491.0,1.6,0.0,0.0,14.4,10.4,1.2,0.2,0.6,0.0
